DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
1/11/2015 0:00,Goat Island,Goat Island East,1,RB,SC,RCTA,HC,HC,HC,HC,HC,SD,SD,HC,HC,HC,SC,HC,HC,HC,HC,RB,HCM,SC,HCM,HC,RB,HCM,RB,SD,RCTA,SC,SC,SC,SD,HC,HC,HC,HC,HCM,RB,RB,SD,SD,HCM,RCTA,SC,SC,HCBR,RB,SP,HCM,RCTA,SD,HCM,SD,SD,SD,SC,SD,RB,SC,SC,HCBR,HCBR,SC,HCBR,SD,HC,RCTA,HC,SD,SD,SD,RB,HC,HCBR,HCBR,HCBR,RB,RB,SC,SD,SD,RB,SD,RB,HCBR,HCBR,HCBR,SD,SC,SD,SC,HCBR,HCBR,HCBR,SD,HCM,SD,SD,SC,SD,SD,SC,RCTA,SC,HC,RCTA,SC,SC,HCB,HCBR,HC,HC,SC,HCM,HCBR,RB,RB,HC,HC,HC,RB,SD,HC,HC,RB,SD,HC,HC,HC,SCL,RB,SD,SD,HC,SD,HC,SC,SD,SC,HCBR,HCBR,HCB,HCBR,SC,HCBR,HCBR,HCBR,RCTA,RB,HCBR,HCB,RB,SCL,HCBR,HCBR,RB,HC,HC,RB,RCTA,0,0,0,0
10/01/2015 0:00,Goat Island,Goat Island East,1,HCBR,SD,RB,SD,SD,SD,HCBR,RB,RB,HCBR,HCBR,RKCTA,HCBR,HCBR,SD,SD,SD,RKCTA,HCM,SI,RKCNIA,HCBR,HCBR,HCBR,RKCNIA,SCL,HCM,SCL,RB,SCL,SCL,RB,SPE,SCL,SCL,HCM,SCL,SD,SD,SD,HCB,SD,HCBR,SD,HCF,HCBR,SD,HCM,RB,HCF,SCL,SD,SD,SD,SCL,SD,SD,RKCTA,RKCTA,RB,SD,SD,SD,SD,SD,SD,SD,SCL,HCM,SD,HCM,RB,RB,SCL,HCE,HC,SD,SD,RB,SD,SCL,HCBR,SCL,SCL,RB,SD,RB,RB,SD,HCM,RB,HCE,HCE,SD,SD,SCL,HCBR,SCL,HCM,RCTA,SD,RCTA,HCM,HCM,SCL,RB,SCL,SCL,RB,SD,RB,SD,RB,RB,RB,HCBR,SCL,SCL,SCL,RB,SCL,SCL,RB,SCL,SD,SD,SD,SD,SD,HCBR,HCBR,HCBR,SD,SCL,RB,RB,SCL,SCL,HCBR,RCTA,HCM,SCL,HCM,RCTA,RCTA,SCL,SCL,RCTA,RB,HCBR,HCBR,HCBR,HCBR,HCBR,HCM,HCBR,HCBR,HCBR,HCM,HCBR,0,0,0,0
28/04/2016 0:00,Goat Island,Goat Island West,1,HCBR,RB,RCTA,RB,HCM,HCB,RB,RCCA,HCE,HCB,HCE,HCF,HCM,RB,RB,SCL,RCTA,RCTA,RB,RB,RCTA,RCTA,RB,RCTA,RB,RB,SCL,HCB,HCE,RB,HCM,RB,RB,HCE,SD,SCL,SCL,RB,HCE,RCTA,SCL,RB,RCTA,RB,RCTA,RB,RB,RB,SCL,SCL,HC,RB,HCB,RCCA,HCB,RCCA,RB,SCL,RB,SCL,RB,RCTA,SCL,SCL,SCL,SCL,RB,RB,HCM,SCL,RCCA,HCM,HC,SCL,SCL,SCL,RB,RB,HCM,RCCA,HCE,HCE,RCTA,HCE,SP,SCL,RCTA,RB,SCL,SCL,RB,HCE,RB,SCL,SD,RCTA,RB,RB,RB,HCBR,RB,RCTA,RCTA,RCTA,SCL,SD,RB,RCTA,HCM,RB,SCL,RCTA,RB,HCE,HCB,SCL,SCL,RB,RB,SCL,SCL,HCM,SPE,SD,HCM,SC,SPE,SCB,RB,SCL,SI,SC,SPE,HCE,HCB,SCL,HCM,SCL,RB,SCL,SCL,HCE,SCL,SCL,SCL,SC,SI,HCM,RB,RB,HCE,SC,HCM,SC,RCCA,SC,RB,RCTA,SC,SI,0,0,0,0
27/11/2017 0:00,Goat Island,Goat Island West,1,HCM,RCTA,RCTA,SD,RB,SD,RCTA,RCTA,SI,RCTA,SCL,HCM,SCL,SCL,HCM,RCTA,RCCA,SCL,RCTA,RCTA,HCE,RCTA,SC,RCTA,HCBR,RCTA,SC,SC,HC,SC,RB,RB,RB,RCTA,SC,RCTA,RCTA,RB,RB,SC,RCTA,RB,RB,RB,RB,RCTA,HC,HC,SI,RB,RCCA,SC,HCE,HCM,SC,RCTA,SC,RB,SC,HCM,SC,RB,RCCA,SI,RB,RCTA,RCTA,RB,SC,HCE,HCE,HCE,RB,SC,RCTA,RB,SI,SC,RB,RCTA,RCTA,SC,RB,RCTA,RCTA,SC,SC,HCE,HCM,SI,SC,RCTA,SC,SI,SC,RCTA,SC,SC,RCTA,SC,SC,SC,SC,SC,HCE,RCTA,SC,SC,RCTA,RCTA,SC,SI,SI,SI,HC,RB,RCTA,SC,RCTA,HCE,SC,RB,RCTA,SI,RCTA,RB,RB,SC,SC,SC,HCB,SC,SI,SI,RB,RCTA,SC,RCCA,RB,SC,SC,SI,SC,RB,SI,RCTA,SI,SC,RCTA,SD,SD,RB,SC,RKCTA,SCL,SC,SC,SC,SI,RB,0,0,0,0
21/11/2016 0:00,Goat Island,Goat Island West,1,SD,HCM,HCE,SD,SD,RCTA,SD,RCTA,RCTA,SD,SD,SD,RCTA,RB,RB,RB,RB,RCTA,SD,SCL,SD,RCTA,RB,SD,RB,RB,RB,SD,RB,RB,RB,RCTA,RCTA,HCF,RCTA,SD,SCL,RCTA,RB,RCTA,HCM,HCM,RB,RB,RB,SD,HC,RCTA,RCTA,HCM,HCM,RB,SP,RB,RB,RB,RCTA,RCTA,HCF,RB,SD,RCTA,RB,HCF,HCBR,RB,RCTA,SCL,SCL,SD,RCTA,RCTA,RCTA,RCTA,HCM,RCTA,RB,RB,HCF,RCTA,RB,RB,SCL,SCL,SD,SD,SCL,RB,RCTA,RB,RCTA,RCTA,RCTA,SCL,SCL,SCL,SCL,RCTA,RB,RB,HCE,HCE,SD,SD,RCTA,HCM,HCE,SCL,SCL,HCM,SD,SD,SCL,HCE,HCE,SCL,RCTA,RCTA,HCM,SCL,SD,HCF,SCL,RCTA,RB,SPE,RCTA,SCL,SCL,RB,HCM,RB,SCL,SCL,HCF,RCTA,HCF,RCTA,RCTA,RCTA,SCL,SP,RB,SCL,HC,HCE,SP,RCTA,RCTA,SCL,SCL,RCTA,SCL,HCF,SP,HCF,SD,RB,RCTA,RCTA,0,0,0,0
27/10/2018 12:00,Goat Island,Goat Island West,1,RCTA,RCTA,RCTA,RCTA,SC,SC,SP,RB,RB,SP,RCTA,SD,RCTA,SI,SD,RCTA,SD,RB,SD,RCTA,SD,SD,SI,SC,SP,SC,RCTA,SD,RB,SC,SC,SD,SI,SI,SD,SC,SI,SI,SI,RB,SC,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,RCTA,SD,RCTA,SC,SD,SD,RCTA,RCTA,SD,RB,SD,SD,SD,SD,SD,SD,RB,RCCA,RCTA,SD,SD,RCTA,RB,SD,RCTA,SP,SD,RB,RCTA,SD,SC,SC,SC,RB,SD,SI,RB,RCTA,SD,RB,SI,RCTA,RB,RB,RB,RCTA,RCTA,SI,SC,SI,RB,SC,RCTA,RB,HCM,SC,SD,RCTA,SD,RB,RCTA,HCM,RB,SC,HCM,SD,RCTA,SC,RCTA,RCTA,RB,RB,SI,RB,RCTA,RCTA,RCTA,SD,RCTA,RB,SC,RCTA,SC,RCTA,RB,HCM,RCTA,SC,SC,SC,RB,SC,SI,SC,SC,RCTA,SI,SC,SC,RB,RCTA,HCM,RB,HCM,RB,SI,0,0,0,0
24/06/2014 0:00,Goat Island,Goat Island West,1,SC,SD,SD,RCTA,RCCA,SC,SCL,SC,SD,SD,SD,SC,SCL,SPE,SD,SD,SCL,SC,SC,SD,SC,RKCTA,SD,SD,SD,RCTA,RCTA,SD,SD,SC,RCTA,RB,SC,RB,SC,SC,RB,RB,HCM,HCM,SCL,SD,SD,SD,RKCTA,SD,RB,SCL,SC,SC,SD,SD,SCL,SC,HCE,RCTA,SD,SCL,SC,RCTA,SD,HC,SD,SC,HCM,RCTA,SCL,SD,HC,SD,SC,SC,SC,SD,HCE,SC,RCTA,SD,SD,RCTA,RB,SC,RB,RCCA,SD,SD,RCTA,SC,SD,SD,SC,RKCTA,SD,SC,SCL,SC,SC,SD,SC,HC,RKCTA,SCL,HC,SD,SCL,RCTA,RB,SCL,SD,RCTA,RB,SC,RB,RCTA,SCL,SC,RB,SD,SC,SD,SD,SD,SD,RB,RB,SD,RC,SD,SD,RB,SC,RB,RB,RB,SD,RB,SD,SD,RCTA,SD,SD,SD,RCTA,RB,SD,RB,SCL,SD,RC,SD,SD,HCM,SD,SD,SC,SD,SC,SD,SD,SD,0,0,0,0
6/10/2015 0:00,Goat Island,Goat Island West,1,SD,RCTA,RB,RB,SC,SP,RCTA,RB,RCTA,HCM,RB,SP,HCM,HC,RB,HC,SC,RCTA,SC,RB,RB,RB,RB,RB,RCTA,SD,HCM,SC,HCM,HCM,RB,RC,RB,SC,HCM,RB,HCF,RCTA,RB,RB,SD,HC,RCTA,HC,HC,RCTA,RB,HC,HC,RCTA,HCE,RB,RCTA,RB,RB,SC,SC,RB,HC,RCTA,RCTA,HC,SD,SD,RB,RCTA,HC,SC,HC,RCTA,HC,RB,RCTA,RCTA,SC,SC,SC,RB,SC,HC,RB,SD,RB,HC,RCTA,SD,HCM,SC,RCTA,RB,RB,SD,RCTA,HCM,HCM,RCTA,RCTA,RCTA,HCM,HCM,RB,HC,SPE,RCTA,RB,RB,SC,HC,SD,SD,SC,RB,RB,SD,SD,SC,RB,SC,RB,RB,RCTA,SD,SD,SD,HC,RB,SC,SC,SC,RCTA,HC,RCTA,RCTA,RB,RB,SC,HCM,RCTA,RCTA,RB,HC,SD,SP,RCTA,SD,SC,SC,SD,RB,SD,SC,RB,HC,SD,SD,RB,HC,SC,SC,SC,0,0,0,0
20/12/2015 0:00,Gold Coast Seaway Reefs,South-West Wall,1,RCTA,SD,SD,SD,SD,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCCA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RC,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,SD,SD,SD,SD,RB,RB,RB,RCTA,RCTA,SD,SD,SD,RCTA,SD,SD,SD,RCTA,RB,RB,RB,RB,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,0,0,0,0
26/07/2009 0:00,Gold Coast Seaway Reefs,South-West Wall,1,SD,SD,NIA,NIA,NIA,SD,SD,SD,SI,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,SD,SD,SD,SD,SD,SD,SD,OT,OT,OT,OT,OT,SI,SI,SI,SI,SI,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SI,SD,NIA,NIA,SD,NIA,SD,SD,NIA,NIA,NIA,SD,SD,NIA,SD,NIA,SD,SD,RCTA,NIA,NIA,SD,SD,SD,SD,SD,SD,RCTA,RCTA,NIA,NIA,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,SI,SD,SD,NIA,NIA,SD,NIA,SD,SD,SI,SI,SD,SD,SD,NIA,SD,NIA,SI,SD,NIA,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,NIA,SI,SD,SI,SD,NIA,SD,SD,SD,SI,SD,NIA,SD,SD,SD,SD,NIA,SD,SD,SI,SD,SI,SD,NIA,NIA,NIA,SD,SD,SD,SD,NIA,NIA,0,3,0,0
29/08/2010 0:00,Gold Coast Seaway Reefs,South-West Wall,1,SD,SD,SD,NIA,SD,SD,SD,NIA,NIA,SD,OT,SD,OT,SD,SD,NIA,SD,SD,NIA,SD,OT,SD,SD,SD,SD,SD,NIA,SD,OT,SD,SD,SD,SD,SD,NIA,SD,SD,OT,SD,SD,SD,SD,NIA,SD,OT,OT,OT,NIA,OT,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,RC,SD,OT,SD,SD,RCTA,SD,RCTA,SD,SD,SD,SD,NIA,SD,SD,RCTA,RCTA,SD,RCTA,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,RCTA,SD,NIA,SD,RCTA,RCTA,SD,RCTA,RCTA,SD,SD,SD,NIA,RCTA,RCTA,RCTA,RCTA,SD,NIA,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,SD,RCTA,SD,SD,RCTA,SD,RCTA,RCTA,RCTA,SD,NIA,SD,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,NIA,RCTA,NIA,SD,SD,RCTA,RCTA,RCTA,2,1,1,2
9/12/2017 0:00,Gold Coast Seaway Reefs,South-West Wall,1,RCTA,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,RCTA,RC,RC,RC,RC,SD,RC,SD,RC,SD,RC,SD,SD,NIA,SD,NIA,SD,NIA,NIA,NIA,SD,NIA,NIA,NIA,NIA,NIA,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI,RCTA,RCTA,RCTA,SI,SI,SI,RCTA,RCTA,RCTA,RCTA,SI,RCTA,RCTA,SI,RCTA,SI,SI,SI,RCTA,SI,SI,NIA,SI,RC,RC,RC,RC,RCTA,RCTA,SI,SI,SI,SI,RCTA,SI,RCTA,RCTA,NIA,SI,RC,SI,SI,SI,SI,SI,SI,RCTA,RCTA,RB,NIA,NIA,RCTA,SI,SI,RCTA,SI,RCTA,SI,SI,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,SI,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,SI,RCTA,RCTA,SI,RCTA,RC,SI,RCTA,SI,SD,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,SI,SI,RCTA,NIA,NIA,RCTA,SI,RCTA,RCTA,SI,NIA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,2,0,5,3
23/06/2019 11:46,Gold Coast Seaway Reefs,South-West Wall,1,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RC,OT,SD,SD,SD,SD,SD,SD,RC,SD,SD,SD,SD,RC,RCTA,RC,SD,RCTA,OT,RCTA,SD,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,RC,SD,SD,RCTA,SD,RC,SD,SD,SD,SD,SD,SD,SD,RC,SD,RCTA,SD,RC,SD,SD,SD,SD,RC,RCTA,SD,SD,RCTA,SD,SD,RCTA,RCTA,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,SD,SD,SD,RC,SD,SD,RCTA,RC,RCTA,SD,SD,SD,SD,RCTA,RC,SD,RCTA,RC,SD,RCTA,SD,RCTA,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,RCTA,RC,NIA,SD,RCTA,RCTA,SD,SD,SD,SD,RCTA,SD,SD,SD,RCTA,RCTA,SD,SD,RC,SD,SP,SD,9,2,5,7
3/11/2013 0:00,Gold Coast Seaway Reefs,South-West Wall,1,SD,SD,SI,SI,SD,SD,SD,SD,NIA,SD,NIA,SD,NIA,SD,NIA,SI,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,SD,NIA,SD,SD,SD,SD,SD,SD,RCTA,SD,RCTA,NIA,NIA,RCTA,RCTA,RC,RC,RC,RC,RC,RC,RC,RC,RC,RC,RC,RCTA,RC,RCTA,RC,RC,RC,RC,RC,RC,RC,RCTA,RCTA,RC,RCTA,RCTA,RCTA,RC,RC,RCTA,RC,SPE,RCTA,RC,RC,RC,RCTA,RCTA,RCTA,NIA,RC,RCTA,RCTA,SI,RCTA,RCTA,RC,RC,RCTA,RC,RCTA,RC,RCTA,RCTA,NIA,RC,RC,RC,RC,RC,RC,RCTA,RC,RCTA,RCTA,RC,RCTA,RC,RC,RC,RC,RC,RC,RCTA,RCTA,RCTA,RC,RC,RC,RC,RC,RC,RC,RC,RCTA,RCTA,RCTA,RCTA,RCTA,RC,RCTA,RCTA,RCTA,RC,RC,RC,RC,RC,RC,RC,RC,RCTA,RC,RC,NIA,RC,RCTA,RC,RCTA,RCTA,RC,RCTA,RCTA,RCTA,RCTA,RCTA,0,67,0,0
14/10/2007 0:00,Gold Coast Seaway Reefs,South-West Wall,1,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,SD,RCTA,SD,RCTA,RCTA,SD,OT,SD,RCTA,RCTA,RCTA,SP,RCTA,SD,RCTA,RCTA,RCTA,RCTA,NIA,NIA,OT,SD,RCTA,RCTA,RCTA,RCTA,SD,OT,RCTA,RCTA,RCTA,OT,SD,RCTA,SD,RCTA,RCTA,SD,RCTA,RCTA,SD,NIA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,OT,SD,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,SD,SP,RCTA,RCTA,RCTA,SD,RCTA,OT,RCTA,SD,RCTA,RCTA,RCTA,SD,OT,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,OT,RCTA,RCTA,SD,SD,RCTA,SD,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,RCTA,RCTA,SD,SD,RCTA,RCTA,RCTA,SI,SI,RCTA,SD,RCTA,SI,SD,SI,SD,SI,RCTA,RCTA,SD,SI,RCTA,RCTA,RCTA,SI,SD,RCTA,RCTA,0,0,0,0
17/08/2008 0:00,Gold Coast Seaway Reefs,South-West Wall,1,NIA,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,RCTA,NIA,NIA,SD,NIA,SI,SD,SD,SI,OT,RCTA,RCTA,SD,NIA,RCTA,NIA,RCTA,SD,SD,SD,SD,SD,RCTA,SD,SD,NIA,OT,SD,SD,RCTA,OT,SD,NIA,SD,NIA,RCTA,SD,SD,SD,NIA,RCTA,RCTA,NIA,SD,SI,SD,NIA,RCTA,SD,OT,SD,SD,SI,RCTA,SD,NIA,SI,NIA,SD,SD,SD,RCTA,RCTA,SI,SD,RCTA,NIA,SD,SD,SD,NIA,SD,SD,SD,RCTA,SD,NIA,SD,SD,NIA,SD,RCTA,OT,SI,SD,RCTA,SI,SD,RCTA,SD,RCTA,SD,RCTA,SD,NIA,RCTA,RCTA,SD,SD,SD,SD,SD,SI,SD,NIA,SD,SI,SI,RCTA,SD,SD,RCTA,RCTA,RCTA,SD,SD,SP,SD,SD,RCTA,SD,SD,SD,NIA,SD,RCTA,RCTA,RCTA,SD,SI,NIA,SI,SD,SI,SD,SD,RCTA,RCTA,RCTA,RCTA,SI,RCTA,RCTA,SD,NIA,SD,SI,SI,SD,11,15,12,0
4/11/2012 0:00,Gold Coast Seaway Reefs,South-West Wall,1,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,NIA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SD,RCTA,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RB,NIA,RB,RB,NIA,NIA,RCTA,RB,SD,RB,RB,RB,RCTA,RCTA,RB,RB,RB,RB,RCTA,RB,RCTA,RCTA,RB,RB,NIA,NIA,RCTA,RCTA,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,NIA,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RB,RCTA,RCTA,RB,RB,RCTA,RCTA,RB,RB,RB,RB,RB,RB,RB,RCTA,NIA,RB,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RCTA,RCTA,RCTA,RCTA,RCTA,RB,RB,RCTA,RB,RB,RB,RCTA,RB,RCTA,RB,RB,RB,RB,RB,RB,RB,RCTA,RB,RB,RCTA,RCTA,RB,RB,RB,RCTA,RCTA,RB,16,29,30,36
5/02/2017 0:00,Gold Coast Seaway Reefs,South-West Wall,1,SD,SI,SD,RCTA,SD,RCTA,SI,SD,SI,RCTA,SI,SI,SI,SI,SI,SI,SD,SI,SD,SI,SI,SI,SI,SI,SI,SI,SI,SD,SI,SI,SI,SI,SI,SI,SI,SI,SD,SI,SI,SI,SD,SI,SD,SI,SI,SI,SI,RCTA,RCTA,RCTA,RCTA,SI,SI,RCTA,RCTA,RCTA,RCTA,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,RCTA,SD,RCTA,SI,SI,RCTA,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,SI,SI,SI,SI,SD,SI,RCTA,SI,SI,SI,SI,SI,SI,RCTA,SI,SI,RCTA,SI,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,SI,RC,SP,SI,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,SI,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SI,3,5,4,12
19/12/2015 0:00,Gold Coast Seaway Reefs,South-West Wall,1,SI,SI,RB,RB,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RC,SI,SI,SI,SI,SI,RCTA,RCTA,RCTA,RCTA,NIA,SI,SI,RCTA,RCTA,SI,RCTA,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SI,SI,RCTA,SI,SI,SI,RC,RCTA,RC,RC,RCTA,RCTA,RCTA,SI,RCTA,RCTA,RCTA,RCTA,SI,RC,SI,RB,RB,RB,SI,RCTA,SI,RCTA,RCTA,RCTA,RCTA,RCTA,RC,RCTA,RCTA,RC,RC,RCTA,RCTA,RCTA,RCTA,RB,RC,RC,RB,RB,RB,RB,SI,RB,RB,RB,RC,RB,RB,RC,RB,RB,RB,RB,RCTA,RC,RCTA,RCTA,RB,RB,RB,RB,RB,RB,RC,RB,RCTA,RCTA,RCTA,RCTA,RB,RCTA,RC,RC,RB,RB,RCTA,RB,RC,RCTA,RCTA,RCTA,RC,RB,RB,RCTA,3,11,14,17
